# Constructed from biom file																																													
#OTU ID	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d16_1	d16_2	d16_3	d16_4	d16_5	d16_6	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d4_1	d4_2	d4_3	d4_4	d4_5	d4_6	d8_1	d8_2	d8_3	d8_4	d8_5	d8_6	donor	food1	food2	m1	m2	m3	m4	m5	m6
1d5766c0f21c7cb3bef4a2c643ecc292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	40	0	0	0	0	0	16	0	0	0	0	0	132	0	0	0	0	0	0	0	5	0	5	0
074a87ab726a3ae105deaee4ee0c7261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	31	0	90
8dae22095420f8a045d284351803dafa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	27	38	38	0
b8b657206d7233ab1bfcc6a9927725ac	0	0	0	39	0	0	0	0	0	126	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0
f6dea05e7f2b4459245860a9af1de973	0	0	0	49	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	62	0	0	20	0	0	0	0	0	0	0	0
c878b640b1c9f2bab16c5b88521b26dc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	54	35	0	0	34
9857660be7eb1f792c7167c178becc01	0	21	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19f94dfe1a15f4fd713e5a384a805c0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	55	0
6042617a689ba3ddf5b1169cc57c4ed7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	51	4
a9b29244aae4bb2c5b74ff0acb445ea6	2	0	18	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	115	0	0	0	27	0	0	0	0	0	0	0	0	0
35972e2ff54205a2a800e89541c1f05a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	57	32	25	0
4c48d1d8d000d1eb6b3e507ce4ea261d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	72	9	0	0	0	0	0	0	0	0	0	0	12	0	0	0	73	0	25	0	0	0	0	0	0	0	0	0	0
df12ca40887d9cd2d6af91889e7889c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	39	64	0
50486bec5e782ead03dd13834c6ca5c3	0	0	0	62	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	39	0	0	0	0	0	36	0	0	34	0	0	0	0	0	0	0	0
a835195dee74235503faf05a5771c940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	52	65	0
9e2b76bd056b45ec78fdc347cbe26a03	0	0	0	27	0	0	25	3	0	15	6	0	0	11	0	0	51	0	21	13	12	0	0	0	0	0	0	0	9	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0
62f803cd1b1aa4cd0c80b0ca8992c106	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0
bd172d43a1a18e20c7740336f616f588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	38	27	0
212228457d97904d22f24200d5d82d2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	66	11	17	0	45
e0546b90e8d549522dc0c08242112ea2	0	0	0	0	0	38	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a9d4c413c2dcaf86ecd743b57a135f8	0	0	0	19	0	0	0	0	0	69	0	0	0	0	0	27	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	85	0	0	2	0	0	0	0	0	0	0	0
ba27b52ba8bc8988eae4b6c3efb57d9e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
d29c8c9c987ac66b2789f7848b1e0f48	0	0	0	31	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	28	0	0	0	0	0	12	0	0	111	0	0	0	0	0	0	0	0
4b83dd9e5a1522c4d4a2cb5c3008a965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	23	46	34	0
bc722cf08c11bd5691cd72a02774e0e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	20	0	11	0	0	0	0	0	0	0	0
a36108fd406d79b02495a7dfecbe3396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	37	26	42	0
632c86e7202203107a4116f95de0eb8c	0	0	0	73	0	0	0	0	0	24	0	0	0	0	0	19	0	0	0	0	0	22	0	0	0	0	0	6	0	0	0	0	0	47	0	0	3	0	0	0	0	4	10	7	0
34671a478c8d70eeb0489e7b69987bf5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	61	21	22	0
0ab0abab891730b23424a9177b447d1b	5	0	6	0	4	3	7	2	11	0	0	2	0	6	0	0	25	0	36	18	8	0	0	5	0	0	15	0	18	0	0	0	6	0	15	1	0	0	0	4	4	0	0	0	0
c6b91db8197aa7be0b1f27752556be32	0	0	22	0	0	0	0	0	91	0	0	0	0	0	0	0	0	11	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1023f79ff0320a5ea4787ef61d4018b1	0	0	0	97	0	0	0	0	0	2	0	0	0	0	0	20	0	0	0	0	0	21	0	0	0	0	0	88	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
38e3871529067b95a21458dc256f416f	0	0	0	0	16	0	0	0	0	0	29	0	0	64	31	0	0	0	0	0	0	0	26	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
468a1dd251668de6ab65ee85071f5099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	36	17	10	12	33
e61b0f5e60142112d126fc18b6dfba12	0	0	0	11	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	11	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0
44334f2f0ec6dcdbd87ddf33723b9cc9	0	0	0	0	0	0	0	0	0	0	51	0	0	0	9	0	65	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	23	0	0	0	0
71d093e5b538187bc07b0bd6c443dd4b	0	0	0	21	0	0	0	0	0	38	0	0	0	0	0	12	0	0	0	0	0	36	0	0	0	0	0	31	0	0	0	0	0	67	0	0	23	0	0	8	8	0	0	0	0
926deb34ae0452bdbc5e1854023faee7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	38	51	0
4d53a093a23f419c37ceacb8f5483d38	0	0	0	23	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eee4613839f13fada280cde15bdfb9f6	0	0	0	0	0	0	0	0	0	0	0	0	0	51	59	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9e823010e48ca3d6ba9d5958fe87937	0	0	0	0	0	37	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e017d097b282b068a690af07c4106933	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0
03180d0117181f7bc13e024a6cf6edef	0	0	0	0	66	58	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3e07999359a7a39dfd6a9460036ceaa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	46	32	0
a1797cb106ea685575c574d24621b548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	48	40	0
243c86b36fb3f7edd2b31441e787b859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	54	0	0	0	0	0	5	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0
5d0051e96e7e11360e25187b5c083407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	26	22	0
75de99490450a183314b037ca79f83b8	0	0	0	0	142	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
c714f7f8a9347cce713ec226a798dd0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	27	24	11	32	0
0e980b75d138e668035a8f1dd2c6c881	0	0	0	12	0	0	0	0	0	11	0	0	28	0	7	0	65	2	24	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	9	0	20	0	0	1	1	0	0	0	0
1c1cf8d612f647b0fe30254a59f52a9e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	60	0	0	0	0	0	0
3e1a2967ea180a63c066ab3f924a6582	70	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e9256ad3f9b6b1dd6e86e6170ed571d7	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	73	0	0	0	0	0	0	0	0	0	48	0	22	0	0	0	0	0	0	0	0	0	0
2015470800e4c01efb2296e47b4a06bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	23	31	0
f837f8468820d97315317b65a22b4b23	0	0	0	13	0	0	0	0	0	37	0	0	15	9	3	0	12	5	0	6	0	27	0	0	0	0	0	26	0	0	0	4	0	29	3	0	0	0	0	0	0	0	0	0	0
3ddc9f1aec5584352cf3663d1d4acd1d	3	9	13	0	0	0	7	12	9	0	14	0	21	2	6	0	0	8	5	17	8	0	0	0	0	0	4	0	0	0	20	10	8	0	0	0	0	0	0	0	0	0	0	0	0
65032d0c5b205f8eb25b868ee4fc6442	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	22	0	0	0	0	0	44	0	0	0	0	18	57	17	0	0	0	0	0	0	0	0	0	0
dbc5bd8ce128ffc306bc8bbe8f18d670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
a2fc1b1f7f4b930764480e0a462d87a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	81	0
aa6ce0e6a427e895404e889420073cc8	0	0	15	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	30	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3fc320b4d1889a747fc42443cd71f13b	0	0	0	0	0	0	0	0	0	0	2	0	26	12	0	0	75	0	18	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0
fa4ffc542017164fe992362d0bc57d99	0	0	0	36	0	0	0	0	0	6	0	0	25	0	0	0	0	4	0	0	0	19	0	0	0	0	0	14	57	0	0	0	7	30	14	0	0	0	0	0	0	0	0	0	0
345035366ae031978f074f84032b5f54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	18	42	0
3843998504e7a48a025d94ab4708d23f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	0	15	0	35
4e3e6c809fce88539c3c98023cbbd38b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	20	36	1
d571486de1db51865f3848c93569fde5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	46	17	21	0
e57cea9e2cf2ac3ebb684609b063b7e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	38	18	25	0
e8278ef0b3698404073c589ee3e2475b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	36	0
e9c6b45ed56218d9b30728683fba60c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	9	11	0
b1624eb770405d1214b4a615fd294817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	62	0
47c2e30ba99b8cb7b4ca2fd248b78064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	22	18	0
04347aeb44b45e8beae28744f9cdece1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	52	27	0
0db849f60a628a76ca1b6428bd03bf82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	22	52	0
06d0f696c565a15f2440135275a5929c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	13	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0
68f4a663cbc45ff0adf061f70b5ae242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	12	20	0
c69083f01c38940d2f55ae156e512c20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	24	19	0
d6e171699ea4d0cb5af565826d5fb4a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0
4602d629323740d8f8560a10428385d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	27	35	0
4ecebd139f8fe64108eb098c54a2388c	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	19	0	5	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
45a924af9cce6622c95de4144dbd0c39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	90	0	0	0	0	0	0	0	0
1b1f8f85a598f9ac6c2c01d7a45aca70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	49	13	3	11	39
fb3233bf2fc79bc4cc61ae9d4ce1bbeb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0
bd216870cc25e0d0c2fc3c2168234b89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	7	8	0
526cb298d74fc9e244ebf373f74cb24f	0	0	0	7	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
b5350dd327c2f2d1f398fe384d774be8	0	0	0	0	0	0	0	0	0	0	34	0	0	39	0	0	12	0	0	0	0	0	30	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05f0afb9cf5994700fdde34fb6009647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
2d20a6e18a22442ca9478cde299fcfd4	0	26	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f6f64a1c843867945c413b5862724a16	0	0	0	49	0	0	0	9	0	0	0	0	0	11	0	0	14	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0
bc3b74c90d0b7899c7d786252197bc1e	0	0	0	0	0	11	0	3	62	0	5	4	9	0	7	0	0	0	6	3	5	0	0	0	12	0	6	0	0	0	10	0	12	0	11	2	0	0	0	0	0	0	0	0	0
9b57e8845e7ef4e3c03ac33fe5dd288a	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0
282f392256b3151e2dfc652ee90f3a30	0	0	0	42	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	24	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
e1c12900665b684265ec5e3e7b680140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	19	22	0
2f9394c2c38b4e21825bc2df78a8e4f1	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166cdf5514d68a5cdec9583a195c8f1a	0	0	0	0	40	0	0	0	0	0	28	0	0	0	0	0	14	0	0	0	0	0	7	0	0	0	0	0	21	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0
408181805a3d72b7a1fef844c8e8b6fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	31	19	0
5a5046cd0a902a2c641ab988dcd8b622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	39	27	0
3a1deb33e7bc7d36a968e12ca3cd3bf1	0	0	0	0	7	0	0	0	0	10	0	0	0	3	0	0	6	0	0	0	8	0	0	0	0	0	40	0	73	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0
8a60ea4e5177111047d3aa55ac57dd9d	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	46	0	0	0	0	0	0	0	0	0	0
256c7ad283fd9a2adc280a6684055fbc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	88	0	0	0	0	0	0
0b2c924664c1b15309efb9395775803a	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac4009efbb2b22bf47b31e21282a3003	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	153	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
df6ecbf33d6b4d0c350c8d3744b0e29c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38c62db4f17250f213bee6e60ca977bc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	6	0	0	0	11	0	26	0	0	79	0	0	0	0	0	0	0	0
772f9da74d82cc33ec7d875a9f2ecb0a	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	34	3	0	0	6	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	1	1	0	0	0	0
b77493909a0ae22f85271b695b29b738	0	0	0	0	0	31	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	16	0	10	0	0	0	45	0	0	0	0	0	0	0	0	0
1d815debc82a8bed155ca140c9fb8ce6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	12	8	7	37
9c577483bfb2c69a732131d35192bea3	0	0	0	0	0	27	0	0	0	0	0	22	0	0	0	137	0	0	0	0	0	0	0	14	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a7acbeddf3c93452aaf75a099760efd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	15	26	0
74faec7cef6b575ce7369378a785b2a3	0	0	0	40	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	16	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
24273374839f580700df4af1c76e331b	0	0	0	6	0	0	0	0	0	20	0	0	0	0	0	12	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0
0ec4a2081b0ad1304fa0f22320e52c64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	33	0	0	0	0	0	77	0	0	62	0	0	0	0	0	0	0	0
43a73e675881d341c0cb053a0fdc8469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ff2dfa6e77e35f086cd7a546cc15317	0	0	0	25	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b6046cda8ab353c3b0b633c81a99f56	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	87	0	0	0	0	0	0	0	0	0	0
767a29d12ab6927ea432b9f8a415bd1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	22	13	0
763310fea1545ba195c10c5d9a4a2e9a	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0
6634588331685169245439b997909e10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	64	11	10	0	15
b20bcd448f9c089bf72b51f01f29b9b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	6	28	36	0
fe03b006f3bcd05c55d4a4af10b04ffd	0	0	0	66	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	16	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
4b2567a92e331e94d5888ed162ac7d5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	39	0	0	0	0	0	0
c2668946bbdc98f65dc7380f69614403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	17	34	0
2142cebc93f24577e3fbaff364552338	0	0	0	6	0	0	0	0	0	20	0	0	0	0	0	11	0	0	0	0	0	26	0	0	0	0	0	31	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0
f140cc7d399abd9560d4ecdc28b12fa7	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	82	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0
